instruction,intent,OOD
Discuss the impact of home-field advantage in football.,sports,Yes
What is a 'through ball' in soccer tactics?,sports,Yes
Describe the history of the Premier League.,sports,Yes
How do different formations like 4-4-2 or 4-3-3 influence game strategy?,sports,Yes
Analyze the evolution of the sweeper-keeper role.,sports,Yes
What are the key elements of 'tiki-taka' football?,sports,Yes
How does pressing high up the pitch affect defensive structures?,sports,Yes
Explain the importance of set-piece routines in modern football.,sports,Yes
What physical demands does playing a full 90-minute match entail?,sports,Yes
Who organizes the Copa América?,sports,Yes
What is a 'clean sheet' for a goalkeeper?,sports,Yes
Describe the offside trap.,sports,Yes
How are substitutions managed during a game?,sports,Yes
What makes a good captain in football?,sports,Yes
Explain the difference between a free kick and a direct free kick.,sports,Yes
How has the role of full-backs changed over time?,sports,Yes
What strategies are employed to counter a dominant attacking side?,sports,Yes
Who was Pelé?,sports,Yes
What is the G.O.A.T. debate in football about?,sports,Yes
How many points for a win in most football leagues?,sports,Yes
What is the role of a fourth official?,sports,Yes
Describe the 'curva' fan culture in Italy.,sports,Yes
How does the transfer market impact team chemistry?,sports,Yes
What is 'Total Football'?,sports,Yes
How do managers adapt tactics during a match?,sports,Yes
What are the requirements for a valid goal?,sports,Yes
Describe the history of the World Cup trophy.,sports,Yes
What is a 'back pass rule'?,sports,Yes
How do players cope with high-pressure penalty shootouts?,sports,Yes
Explain the importance of width in attack.,sports,Yes
What is the difference between a striker and a forward?,sports,Yes
Who was Alfredo Di Stéfano?,sports,Yes
How do national teams qualify for major tournaments?,sports,Yes
Explain the 'Gegenpressing' tactical approach.,sports,Yes
How do teams use numerical superiority in midfield?,sports,Yes
What is a 'backheel pass'?,sports,Yes
Describe the history of the African Cup of Nations.,sports,Yes
What is the role of a scout in player recruitment?,sports,Yes
How do teams utilize counter-attacks effectively?,sports,Yes
Who was George Best?,sports,Yes
What is a 'chip shot' over the goalkeeper?,sports,Yes
How do managers handle the expectations of fans?,sports,Yes
What is the 'tapping-in' goal?,sports,Yes
How do clubs manage their player development pathways?,sports,Yes
What is a 'trequartista' role in Italian football?,sports,Yes
Describe the history of the Copa Libertadores.,sports,Yes
How do players deal with intense media scrutiny?,sports,Yes
What is a 'dummy run' in offensive play?,sports,Yes
Explain the 'sweeper-keeper' role in modern football.,sports,Yes
How do football referees manage injury stoppages?,sports,Yes
What is a 'bicycle kick' in soccer?,sports,Yes
Explain the 'golden goal' rule (historically) in football.,sports,Yes
How many points is a free throw worth?,sports,Yes
What is a slam dunk?,sports,Yes
How many players are on a basketball court for one team?,sports,Yes
Who is Michael Jordan?,sports,Yes
What is the NBA?,sports,Yes
How long is a quarter in professional basketball?,sports,Yes
Explain the 24-second shot clock rule.,sports,Yes
What is a triple-double?,sports,Yes
Who holds the record for most career points in the NBA?,sports,Yes
What is zone defense in basketball?,sports,Yes
Describe the pick and roll play.,sports,Yes
How does a team advance to the NBA playoffs?,sports,Yes
What is the difference between a point guard and a shooting guard?,sports,Yes
Discuss the importance of rebounding in basketball.,sports,Yes
What is a technical foul?,sports,Yes
Explain the concept of 'travelling'.,sports,Yes
How do offensive strategies adapt to different defensive schemes?,sports,Yes
What makes a great perimeter defender?,sports,Yes
Analyze the impact of three-point shooting on modern basketball.,sports,Yes
Describe the history of the Celtics-Lakers rivalry.,sports,Yes
What are the rules for goaltending?,sports,Yes
How does fatigue affect free throw accuracy late in a game?,sports,Yes
What is the 'Hack-a-Shaq' strategy?,sports,Yes
Explain the Princeton offense.,sports,Yes
What is the FIBA and what is its role?,sports,Yes
How do coaches use timeouts effectively?,sports,Yes
What are the benefits of practicing floaters?,sports,Yes
Who was Wilt Chamberlain?,sports,Yes
What's the role of an assistant coach?,sports,Yes
How do different dribbling techniques help players maintain possession?,sports,Yes
What is the 'triangle offense'?,sports,Yes
How do teams defend against a pick-and-roll?,sports,Yes
What is the role of the NBA Commissioner?,sports,Yes
Describe the history of college basketball's March Madness.,sports,Yes
What is a 'technical foul' in basketball?,sports,Yes
How do basketball players improve their vertical leap?,sports,Yes
What makes a clutch player?,sports,Yes
Explain the difference between a jump shot and a fadeaway.,sports,Yes
How do coaches prepare for late-game situations?,sports,Yes
What are the rules for a backcourt violation?,sports,Yes
Who is LeBron James?,sports,Yes
What is a 'bank shot'?,sports,Yes
How do players develop their court vision?,sports,Yes
Describe the 'run and gun' offense.,sports,Yes
What is the importance of boxing out for rebounds?,sports,Yes
What is a 'fadeaway jump shot'?,sports,Yes
How do point guards facilitate offensive flow?,sports,Yes
What are the rules for a personal foul?,sports,Yes
Describe the impact of a fast break.,sports,Yes
How do players protect the ball from turnovers?,sports,Yes
Who was Bill Russell?,sports,Yes
Explain the concept of 'clutch shooting'.,sports,Yes
